"id","city_id","type_id","total_area","rooms","ceiling_height","floors_total","living_area","floor","is_apartment","open_plan","kitchen_area","balcony","airports_nearest","parks_around3000","ponds_around3000"
14228,"6X8I",F8EM,80.0,4,,9.0,,4,0,0,,2.0,52072.0,1.0,3.0
14229,"6X8I",F8EM,69.4,3,,7.0,39.8,1,0,0,9.1,,31238.0,1.0,3.0
14230,"6X8I",F8EM,71.0,3,2.6,16.0,47.0,13,0,0,8.0,2.0,26706.0,2.0,1.0
14231,"6X8I",F8EM,75.0,3,2.7,3.0,53.1,2,0,0,,,23197.0,0.0,0.0
14232,"6X8I",F8EM,60.3,3,2.5,5.0,44.2,5,0,0,6.3,0.0,32327.0,2.0,1.0
14233,"6X8I",F8EM,30.0,1,2.5,5.0,18.0,2,0,0,6.0,,10138.0,0.0,2.0
14234,"6X8I",F8EM,62.0,2,2.75,16.0,27.0,10,0,0,12.0,,9731.0,0.0,0.0
14235,"6X8I",F8EM,55.0,2,3.0,4.0,,2,0,0,,,38147.0,0.0,3.0
14236,R9I0,F8EM,44.8,2,2.5,5.0,30.0,2,0,0,6.0,,,,
14237,"6X8I",F8EM,50.0,1,,16.0,20.31,10,0,0,10.69,0.0,36480.0,2.0,2.0
14238,"6X8I",F8EM,46.0,2,2.55,5.0,29.85,4,0,0,7.0,,23063.0,0.0,0.0
14239,R9I0,F8EM,46.0,2,,5.0,28.0,3,0,0,5.5,1.0,,,
14240,"6X8I",F8EM,114.0,4,,10.0,76.0,10,0,0,10.0,0.0,23617.0,0.0,1.0
14241,"4T1U",IZIQ,77.6,3,,25.0,42.54,12,0,0,13.0,1.0,53065.0,0.0,0.0
14242,"6X8I",F8EM,54.0,2,,17.0,31.0,1,0,0,9.0,1.0,22587.0,1.0,0.0
14243,FEOT,LVBX,45.5,2,2.55,4.0,32.0,4,0,0,6.6,0.0,,,
14244,"6X8I",F8EM,125.3,4,3.0,5.0,68.0,4,0,0,14.5,,25309.0,1.0,1.0
14245,"6X8I",F8EM,76.8,3,3.0,5.0,47.0,3,0,0,10.0,1.0,31330.0,2.0,1.0
14246,MY8E,"9N9J",86.2,3,,10.0,49.5,7,0,0,17.0,,,,
14247,BJVR,IZIQ,57.5,3,2.75,2.0,35.0,1,0,0,7.0,,,,
14248,"6X8I",F8EM,32.0,1,2.75,24.0,,16,0,0,,,26726.0,0.0,1.0
14249,QQO2,EQUI,81.0,3,2.55,10.0,,10,0,0,,2.0,,,
14250,"6X8I",F8EM,25.0,1,2.99,6.0,,5,0,0,,,24043.0,1.0,1.0
14251,"6X8I",F8EM,42.7,2,2.52,5.0,27.6,5,0,0,5.0,,16774.0,1.0,1.0
14252,"6X8I",F8EM,53.0,3,2.5,5.0,37.1,2,0,0,7.1,,35442.0,0.0,1.0
14253,"6X8I",F8EM,180.0,5,3.38,4.0,121.0,3,0,0,19.5,1.0,25191.0,0.0,0.0
14254,VLGF,F8EM,39.0,1,2.6,6.0,20.0,5,0,0,,0.0,18879.0,0.0,1.0
14255,"66WT",LVBX,36.0,1,,12.0,,1,0,0,,,,,
14256,"6X8I",F8EM,70.4,2,2.73,20.0,37.4,4,0,0,13.05,,39140.0,2.0,3.0
14257,"6X8I",F8EM,54.0,2,,12.0,,1,0,0,,,15343.0,0.0,0.0
14258,R9I0,F8EM,61.4,3,2.5,5.0,45.0,3,0,0,5.4,1.0,,,
14259,WBH1,"9N9J",90.7,3,2.7,10.0,52.3,2,0,0,13.0,4.0,,,
14260,"6X8I",F8EM,92.0,3,2.7,17.0,47.2,3,0,0,14.7,2.0,39229.0,1.0,0.0
14261,Y8NW,F8EM,42.8,2,,5.0,33.9,3,0,0,6.4,1.0,,,
14262,"6X8I",F8EM,82.0,3,,21.0,,11,0,0,,,22077.0,0.0,1.0
14263,"6X8I",F8EM,29.4,1,,4.0,15.0,1,0,0,10.6,0.0,21341.0,2.0,1.0
14264,"6X8I",F8EM,94.0,6,2.65,,51.0,23,0,0,16.3,,51333.0,0.0,0.0
14265,"6X8I",F8EM,34.2,1,2.75,19.0,15.42,1,0,0,,,36231.0,0.0,1.0
14266,"6X8I",F8EM,110.0,3,,6.0,70.0,6,0,0,18.0,,25439.0,1.0,0.0
14267,"6X8I",F8EM,40.0,1,,24.0,19.0,17,0,0,17.0,2.0,37948.0,0.0,0.0
14268,"6X8I",F8EM,87.2,4,,10.0,55.3,5,0,0,13.5,1.0,33822.0,0.0,0.0
14269,"6X8I",F8EM,43.0,1,2.7,18.0,19.0,12,0,0,8.0,1.0,43269.0,1.0,0.0
14270,"6VBQ",IZIQ,41.0,1,,8.0,19.0,5,0,0,10.0,1.0,,,
14271,K9F8,IZIQ,71.0,2,,16.0,36.0,3,0,0,15.0,2.0,,,
14272,"6X8I",F8EM,72.0,3,3.0,4.0,,4,0,0,,,28485.0,2.0,1.0
14274,"6X8I",F8EM,50.0,2,2.6,12.0,30.0,10,0,0,9.0,1.0,50303.0,1.0,0.0
14275,LKBF,"9N9J",72.0,3,2.5,5.0,47.0,5,0,0,8.0,,,,
14276,"6X8I",F8EM,107.0,2,2.7,25.0,55.0,19,0,0,13.0,,,2.0,3.0
14277,"6X8I",F8EM,65.5,2,2.7,25.0,37.2,11,0,0,13.4,0.0,44754.0,1.0,0.0
14278,"6823",F8EM,57.5,2,3.0,3.0,33.0,1,0,0,8.0,,19380.0,1.0,1.0
14279,"6X8I",F8EM,57.3,3,,5.0,39.5,2,0,0,6.1,2.0,17860.0,0.0,0.0
14280,"187Y",IZIQ,26.09,1,,19.0,18.6,8,0,0,,,,,
14281,"6X8I",F8EM,33.0,1,2.6,9.0,16.0,3,0,0,9.0,2.0,45164.0,1.0,2.0
14282,"6X8I",F8EM,53.0,2,,25.0,31.0,23,0,0,8.5,,38786.0,0.0,0.0
14283,"6X8I",F8EM,36.0,1,2.7,27.0,19.0,18,0,0,8.0,,20998.0,0.0,1.0
14284,"6X8I",F8EM,76.5,2,3.0,8.0,36.3,8,0,0,13.8,,39393.0,1.0,0.0
14285,"6X8I",F8EM,57.4,2,2.7,7.0,36.3,2,0,0,7.8,,38745.0,1.0,0.0
14286,FJEG,F8EM,73.3,4,2.65,9.0,49.0,9,0,0,6.4,,24964.0,1.0,0.0
14287,"6X8I",F8EM,30.9,1,2.6,9.0,16.0,8,0,0,8.1,,36448.0,1.0,0.0
14288,"6X8I",F8EM,67.0,2,,16.0,,11,0,0,,,22855.0,1.0,1.0
14289,"6X8I",F8EM,40.0,1,2.75,10.0,20.0,9,0,0,10.0,,26495.0,0.0,0.0
14290,"6X8I",F8EM,41.4,1,2.7,15.0,,13,0,0,,,26904.0,0.0,0.0
14291,"187Y",IZIQ,35.8,1,,27.0,15.5,1,0,0,10.2,0.0,,,
14292,"6X8I",F8EM,64.7,3,2.5,9.0,41.9,7,0,0,7.5,1.0,43780.0,1.0,1.0
14293,"6X8I",F8EM,166.6,4,2.7,10.0,78.03,10,0,0,29.09,,30743.0,1.0,1.0
14294,"6X8I",F8EM,33.1,1,,9.0,18.0,2,0,0,8.3,1.0,17240.0,0.0,1.0
14295,OS7Y,EQUI,34.0,1,,5.0,17.0,4,0,0,8.0,1.0,,,
14296,"6X8I",F8EM,69.6,3,2.55,9.0,40.7,6,0,0,8.2,,49747.0,1.0,1.0
14297,"187Y",IZIQ,46.1,1,,18.0,19.9,6,0,0,13.8,0.0,,,
14298,"6X8I",F8EM,28.0,1,,19.0,15.0,18,0,0,6.0,,34279.0,0.0,0.0
14299,"187Y",IZIQ,73.0,3,2.55,10.0,43.5,1,0,0,8.6,,,,
14300,ZYPN,F8EM,72.0,3,,9.0,48.0,5,0,0,9.0,,,,
14301,"6X8I",F8EM,74.9,2,,17.0,28.0,4,0,0,27.9,2.0,23496.0,1.0,0.0
14302,"6X8I",F8EM,30.0,1,,5.0,16.0,4,0,0,5.5,0.0,24392.0,0.0,0.0
14303,"6X8I",F8EM,55.4,3,2.51,5.0,32.0,3,0,0,6.0,,11282.0,1.0,0.0
14304,"6823",F8EM,31.0,1,2.5,4.0,17.7,1,0,0,5.5,0.0,20063.0,2.0,0.0
14305,"6X8I",F8EM,83.0,3,,5.0,,3,0,0,,,21756.0,1.0,2.0
14306,"6X8I",F8EM,38.8,1,2.7,9.0,20.0,3,0,0,10.0,,29926.0,1.0,1.0
14307,"6X8I",F8EM,61.0,3,,9.0,,8,0,0,,,16271.0,1.0,1.0
14308,"6X8I",F8EM,65.3,2,,25.0,33.8,3,0,0,13.7,1.0,11987.0,1.0,1.0
14309,G6ON,F8EM,92.53,3,2.75,6.0,51.0,2,0,0,15.2,,,,
14310,"187Y",IZIQ,55.09,1,,18.0,,1,0,0,18.93,,,,
14311,R27I,F8EM,30.0,1,,5.0,17.0,2,0,0,5.7,1.0,25533.0,0.0,0.0
14312,"6X8I",F8EM,43.4,1,,13.0,17.9,8,0,0,11.85,,27735.0,1.0,3.0
14313,"0AKS",IZIQ,41.7,1,2.7,5.0,17.7,5,0,0,8.2,,,,
14314,"6X8I",F8EM,72.0,3,,6.0,,1,0,0,,,26668.0,2.0,1.0
14315,"6X8I",F8EM,43.5,2,,12.0,26.6,3,0,0,6.2,0.0,51464.0,0.0,1.0
14316,"6X8I",F8EM,37.2,1,2.64,5.0,15.0,3,0,0,13.0,,47156.0,1.0,1.0
14317,"6X8I",F8EM,36.0,1,2.72,17.0,,7,0,0,9.0,2.0,30139.0,1.0,0.0
14318,ZYPN,F8EM,43.8,2,2.6,5.0,31.2,1,0,0,5.2,,,,
14319,"6X8I",F8EM,38.0,1,,13.0,18.0,5,0,0,11.0,2.0,36436.0,2.0,3.0
14320,"6X8I",F8EM,43.7,2,,9.0,26.5,5,0,0,6.3,0.0,36893.0,0.0,1.0
14321,"6X8I",F8EM,27.0,1,2.88,5.0,19.6,1,0,0,6.6,,20904.0,1.0,2.0
14322,"6X8I",F8EM,41.0,1,,12.0,20.1,5,0,0,9.9,2.0,35490.0,0.0,3.0
14323,"3A7V",EQUI,83.0,4,2.5,5.0,49.0,2,0,0,10.0,2.0,,,
14324,YVBQ,F8EM,72.0,3,2.7,5.0,45.0,5,0,0,10.0,1.0,39858.0,0.0,0.0
14325,"6X8I",F8EM,58.0,3,,12.0,39.0,2,0,0,,0.0,11459.0,0.0,1.0
14326,FJEG,F8EM,90.0,3,,10.0,43.0,10,0,0,16.6,0.0,28118.0,0.0,0.0
14327,A7AP,F8EM,31.3,1,,17.0,14.0,2,0,0,9.2,,,,
14328,"6X8I",F8EM,46.0,2,2.52,9.0,26.8,6,0,0,6.2,,35822.0,0.0,0.0
14329,"6X8I",F8EM,43.0,1,,25.0,14.0,12,0,0,18.0,,39617.0,0.0,1.0
14330,"6X8I",F8EM,71.3,3,2.65,12.0,,3,0,0,,,32782.0,1.0,0.0
14331,"187Y",IZIQ,74.6,3,,10.0,44.3,9,0,0,8.4,,,,
14332,"4T1U",IZIQ,77.0,3,2.6,25.0,40.0,25,0,0,13.0,1.0,53065.0,0.0,0.0
14333,FMVZ,IZIQ,83.0,3,2.6,9.0,48.0,6,0,0,12.0,1.0,19739.0,0.0,0.0
14334,"6X8I",F8EM,64.1,3,2.55,9.0,41.9,4,0,0,10.4,1.0,17840.0,1.0,1.0
14335,FMVZ,IZIQ,47.05,1,,18.0,22.8,14,0,0,9.6,1.0,12678.0,0.0,0.0
14336,"6X8I",F8EM,45.0,2,2.65,5.0,30.0,3,0,0,7.0,,15330.0,1.0,0.0
14337,"6X8I",F8EM,45.9,1,,20.0,,10,0,0,12.75,2.0,16463.0,0.0,2.0
14338,"6X8I",F8EM,30.9,1,,5.0,16.6,2,0,0,5.9,,18852.0,0.0,1.0
14339,"187Y",IZIQ,53.0,2,2.5,17.0,32.5,9,0,0,11.0,0.0,,,
14340,"6X8I",F8EM,76.0,2,,17.0,37.0,9,0,0,16.0,1.0,42785.0,0.0,0.0
14341,"0AZ5",EQUI,28.0,1,,2.0,18.0,1,0,0,9.0,,,,
14343,"6X8I",F8EM,40.4,1,,19.0,,12,0,0,,,33831.0,1.0,0.0
14344,"6X8I",F8EM,95.2,3,3.1,16.0,51.07,12,0,0,12.55,,37434.0,1.0,2.0
14345,"6X8I",F8EM,56.0,2,2.4,12.0,36.0,11,0,0,17.0,2.0,26766.0,1.0,1.0
14346,"6X8I",F8EM,33.2,1,,9.0,18.0,1,0,0,7.3,0.0,51610.0,0.0,1.0
14347,"6X8I",F8EM,69.7,2,,35.0,27.4,26,0,0,23.3,,18732.0,0.0,3.0
14348,HM6W,F8EM,60.9,2,,9.0,34.4,7,0,0,12.9,0.0,,,
14349,"6X8I",F8EM,71.7,2,,6.0,31.8,5,0,0,14.9,,20069.0,1.0,1.0
14350,YVBQ,F8EM,55.5,2,,5.0,31.0,4,0,0,13.5,,37250.0,1.0,0.0
14351,"6X8I",F8EM,45.9,2,,9.0,28.4,9,0,0,8.2,1.0,41717.0,2.0,0.0
14352,"0SI2",F8EM,35.2,1,2.5,9.0,29.0,6,0,0,6.0,,,,
14353,VLGF,F8EM,75.8,2,2.5,6.0,35.2,5,0,0,12.5,0.0,18435.0,1.0,1.0
14354,T0TI,F8EM,48.3,2,2.55,5.0,30.0,4,0,0,9.0,0.0,,,
14355,"6X8I",F8EM,59.1,2,,6.0,37.1,3,0,0,9.2,,25648.0,0.0,1.0
14356,MY8E,"9N9J",40.0,1,,13.0,13.1,11,0,0,12.4,,,,
14357,WBH1,"9N9J",47.3,1,2.6,10.0,20.0,3,0,0,13.4,2.0,,,
14358,"6X8I",F8EM,32.0,1,2.5,5.0,18.0,2,0,0,7.0,1.0,36541.0,1.0,0.0
14359,"6X8I",F8EM,39.0,1,,24.0,19.2,4,0,0,9.0,0.0,32837.0,0.0,0.0
14360,"6X8I",F8EM,52.0,3,2.5,12.0,34.0,11,0,0,6.3,2.0,47850.0,0.0,0.0
14361,"6X8I",F8EM,49.0,1,2.68,5.0,25.8,1,0,0,11.5,0.0,23462.0,1.0,1.0
14362,"6X8I",F8EM,59.6,3,2.5,9.0,42.5,7,0,0,6.0,1.0,11645.0,1.0,1.0
14363,IVEB,LVBX,37.0,1,,12.0,16.0,10,0,0,9.0,1.0,,,
14364,"6X8I",F8EM,52.0,2,3.1,4.0,35.0,3,0,0,9.0,,31148.0,1.0,1.0
14365,"187Y",IZIQ,66.0,2,2.7,20.0,40.0,17,0,0,11.0,1.0,,,
14366,"6X8I",F8EM,37.0,1,2.7,20.0,17.0,19,0,0,10.0,1.0,34506.0,0.0,0.0
14367,LV8Y,F8EM,71.0,3,,5.0,42.0,3,0,0,8.0,,,,
14368,"6X8I",F8EM,58.3,3,2.5,9.0,39.66,1,0,0,6.33,0.0,12403.0,0.0,1.0
14369,"6X8I",F8EM,50.0,2,2.6,20.0,25.6,2,0,0,10.3,2.0,33695.0,0.0,0.0
14370,"6X8I",F8EM,51.0,2,2.55,9.0,30.8,9,0,0,9.3,,14831.0,0.0,1.0
14371,"3I7C",F8EM,31.0,1,,5.0,19.0,1,0,0,5.4,0.0,48492.0,0.0,0.0
14372,"6X8I",F8EM,32.1,1,2.55,9.0,17.7,9,0,0,6.1,,15390.0,1.0,2.0
14373,"6X8I",F8EM,41.6,1,2.7,17.0,17.0,2,0,0,12.0,2.0,16087.0,0.0,0.0
14374,"6X8I",F8EM,41.0,1,,24.0,19.0,7,0,0,11.0,,12188.0,0.0,1.0
14375,O5K1,F8EM,73.9,3,,5.0,46.9,2,0,0,8.4,0.0,,,
14376,"6X8I",F8EM,75.0,2,2.7,24.0,30.0,20,0,0,24.8,2.0,12747.0,1.0,1.0
14377,BQCG,IZIQ,72.8,3,2.6,5.0,43.3,3,0,0,8.5,,,,
14378,"6X8I",F8EM,66.6,2,3.05,16.0,37.0,7,0,0,10.0,2.0,37434.0,1.0,2.0
14379,"6X8I",F8EM,37.0,2,2.5,5.0,22.0,5,0,0,7.2,,31882.0,3.0,1.0
14380,"6X8I",F8EM,52.0,2,,6.0,33.0,1,0,0,8.5,1.0,26020.0,0.0,1.0
14381,"6X8I",F8EM,55.8,2,2.6,16.0,27.0,16,0,0,10.0,,49905.0,0.0,0.0
14382,N6YS,IZIQ,35.0,1,25.0,5.0,20.0,2,0,0,8.0,1.0,,,
14383,"6X8I",F8EM,55.0,2,2.5,15.0,30.0,14,0,0,8.0,1.0,12828.0,0.0,0.0
14384,"6X8I",F8EM,57.0,2,3.0,5.0,36.0,4,0,0,9.0,1.0,39831.0,1.0,0.0
14385,"6X8I",F8EM,78.0,2,,5.0,36.7,3,0,0,14.0,2.0,39345.0,0.0,0.0
14386,"6X8I",F8EM,81.4,4,3.3,3.0,58.7,2,0,0,6.7,,18666.0,0.0,2.0
14387,"6X8I",F8EM,62.5,3,,9.0,39.6,6,0,0,9.5,2.0,14247.0,0.0,0.0
14388,N237,F8EM,95.0,5,,9.0,,1,0,0,,2.0,,,
14389,MHKY,F8EM,47.8,1,3.0,6.0,20.0,1,0,0,12.0,2.0,,,
14390,"6X8I",F8EM,33.3,1,,8.0,17.0,7,0,0,8.9,2.0,18090.0,0.0,2.0
14391,"6X8I",F8EM,43.4,1,3.05,3.0,20.0,3,0,0,12.0,,20921.0,1.0,3.0
14392,"6X8I",F8EM,61.0,2,3.1,19.0,35.0,10,0,0,12.0,1.0,18748.0,0.0,0.0
14393,"6X8I",F8EM,51.4,2,2.7,12.0,27.4,2,0,0,10.5,,32192.0,0.0,0.0
14394,ZYPN,F8EM,30.2,1,,9.0,17.4,6,0,0,6.0,,,,
14395,C3YJ,F8EM,52.0,1,3.0,2.0,37.0,2,0,0,8.0,0.0,,,
14396,R9I0,F8EM,36.0,1,,5.0,19.8,4,0,0,6.0,0.0,,,
14397,"6X8I",F8EM,42.32,2,2.7,9.0,28.07,5,0,0,5.64,,13626.0,0.0,0.0
14398,"3SXT",F8EM,43.4,1,2.56,8.0,19.0,1,0,0,9.0,,,,
14399,"6X8I",F8EM,97.0,3,2.8,23.0,50.9,14,0,0,15.3,,32279.0,0.0,0.0
14400,A7AP,F8EM,46.0,1,2.85,9.0,20.0,3,0,0,14.0,1.0,,,
14401,"6X8I",F8EM,42.0,3,2.5,5.0,30.1,3,0,0,5.4,,14741.0,1.0,1.0
14402,"0AZ5",EQUI,48.7,2,2.55,5.0,29.8,3,0,0,5.5,0.0,,,
14403,"6X8I",F8EM,57.0,3,2.5,9.0,39.0,3,0,0,6.0,,50068.0,1.0,0.0
14404,UGFG,IZIQ,49.7,2,2.5,2.0,29.2,1,0,0,7.2,,,,
14405,Y04Q,F8EM,57.7,3,2.6,9.0,39.3,1,0,0,6.2,5.0,,,
14406,FMVZ,IZIQ,35.0,1,,25.0,15.0,25,0,0,10.0,,13005.0,0.0,0.0
14407,Z24E,"9N9J",36.0,1,2.5,5.0,18.0,4,0,0,9.0,,,,
14408,"6X8I",F8EM,28.1,1,2.75,19.0,18.0,15,0,0,,,18625.0,0.0,2.0
14409,"6X8I",F8EM,99.6,4,3.1,5.0,64.2,3,0,0,7.5,,24808.0,1.0,0.0
14410,"187Y",IZIQ,46.0,1,,18.0,18.0,16,0,0,14.0,2.0,,,
14411,"6X8I",F8EM,77.7,2,2.82,17.0,42.8,16,0,0,9.4,2.0,33272.0,0.0,0.0
14412,"6X8I",F8EM,151.0,5,3.2,5.0,90.0,5,0,0,10.4,,24886.0,0.0,0.0
14413,"6X8I",F8EM,74.3,3,3.04,5.0,46.4,5,0,0,9.2,,21290.0,2.0,3.0
14414,W70Q,LVBX,66.6,3,2.5,2.0,44.9,2,0,0,7.5,1.0,,,
14415,"6X8I",F8EM,37.9,1,2.85,18.0,16.4,11,0,0,9.0,0.0,17088.0,1.0,2.0
14416,E66G,F8EM,67.5,3,,5.0,43.7,4,0,0,8.1,2.0,56920.0,1.0,1.0
14417,NTSA,IZIQ,34.0,1,,4.0,14.0,2,0,0,10.0,0.0,,,
14418,E66G,F8EM,42.0,2,2.6,5.0,27.8,2,0,0,5.8,1.0,58442.0,0.0,2.0
14419,"3I7C",F8EM,52.4,2,2.5,5.0,32.6,5,0,0,5.7,,47904.0,0.0,2.0
14420,"6X8I",F8EM,45.7,2,2.5,9.0,28.6,6,0,0,6.9,2.0,49686.0,0.0,0.0
14421,"6X8I",F8EM,57.0,3,,8.0,41.0,2,0,0,5.2,0.0,27049.0,1.0,0.0
14422,"6X8I",F8EM,84.5,3,,6.0,55.8,6,0,0,8.6,,11957.0,1.0,3.0
14423,H8WO,F8EM,55.0,2,,5.0,33.0,1,0,0,8.0,1.0,,,
14424,"6X8I",F8EM,91.4,3,3.0,5.0,50.5,3,0,0,23.0,,23783.0,3.0,3.0
14425,"6X8I",F8EM,42.5,1,2.75,9.0,17.8,3,0,0,13.4,2.0,23604.0,0.0,1.0
14426,"4T1U",IZIQ,63.8,2,,25.0,28.9,15,0,0,12.5,,53963.0,0.0,0.0
14427,"6X8I",F8EM,45.0,1,2.65,10.0,20.5,7,0,0,11.5,1.0,18585.0,0.0,2.0
14428,R27I,F8EM,37.9,1,2.7,3.0,20.3,2,0,0,5.5,1.0,38010.0,0.0,0.0
14429,"3SXT",F8EM,105.0,4,,5.0,64.0,5,0,0,25.4,,,,
14430,"6X8I",F8EM,42.5,2,,5.0,28.0,5,0,0,6.1,,16648.0,0.0,1.0
14431,R9I0,F8EM,54.0,2,3.0,12.0,34.0,3,0,0,9.0,2.0,,,
14432,"6X8I",F8EM,49.2,2,2.6,12.0,31.3,10,0,0,6.9,,32529.0,0.0,0.0
14433,YVBQ,F8EM,42.3,2,,5.0,27.7,5,0,0,5.3,1.0,35977.0,2.0,3.0
14434,FMVZ,IZIQ,62.0,2,2.55,10.0,35.0,8,0,0,11.0,2.0,12416.0,0.0,0.0
14435,"6X8I",F8EM,53.5,2,2.74,5.0,27.6,4,0,0,10.0,,25885.0,3.0,1.0
14436,"187Y",IZIQ,33.7,1,2.6,27.0,15.0,23,0,0,9.0,,,,
14437,"6X8I",F8EM,51.0,2,2.5,9.0,28.0,5,0,0,8.1,,39650.0,0.0,0.0
14438,"6X8I",F8EM,49.0,1,,25.0,18.0,14,0,0,13.5,2.0,48012.0,0.0,0.0
14439,E66G,F8EM,67.2,3,2.55,5.0,43.6,1,0,0,9.0,2.0,56793.0,0.0,2.0
14440,"6X8I",F8EM,30.8,1,,5.0,17.6,3,0,0,6.3,0.0,27488.0,0.0,0.0
14441,"6X8I",F8EM,44.0,2,2.5,9.0,27.0,7,0,0,6.3,,51917.0,0.0,1.0
14442,"6823",F8EM,55.3,2,,3.0,35.0,2,0,0,8.2,,19380.0,1.0,1.0
14443,"6X8I",F8EM,39.0,1,2.65,10.0,20.0,8,0,0,10.7,,16322.0,1.0,0.0
14444,"6X8I",F8EM,36.0,1,,9.0,16.5,3,0,0,8.5,0.0,19546.0,0.0,1.0
14445,"6X8I",F8EM,76.0,4,2.55,9.0,49.0,1,0,0,6.3,,33547.0,0.0,0.0
14446,"6X8I",F8EM,41.5,2,2.5,5.0,27.1,1,0,0,5.7,,15618.0,0.0,0.0
14447,Y04Q,F8EM,82.2,3,2.7,14.0,50.1,3,0,0,11.4,,,,
14448,VLGF,F8EM,72.0,3,2.7,6.0,34.5,6,0,0,23.5,1.0,18557.0,0.0,1.0
14449,"6X8I",F8EM,41.0,1,,10.0,19.0,9,0,0,10.5,0.0,51663.0,0.0,0.0
14450,"6X8I",F8EM,63.71,2,,20.0,32.37,9,0,0,12.24,1.0,7651.0,0.0,0.0
14451,"6X8I",F8EM,59.8,3,,5.0,42.3,1,0,0,7.4,,25701.0,0.0,0.0
14452,R9I0,F8EM,71.9,3,2.6,9.0,42.0,9,0,0,8.5,,,,
14453,"6X8I",F8EM,162.0,4,,12.0,,8,0,0,,0.0,25586.0,0.0,0.0
14454,E66G,F8EM,71.0,3,2.8,4.0,42.5,2,0,0,10.0,,54148.0,0.0,0.0
14455,"0SI2",F8EM,62.0,3,2.5,5.0,45.0,3,0,0,5.0,,,,
14456,R9I0,F8EM,38.0,2,,2.0,26.8,1,0,0,5.0,0.0,,,
14457,"6X8I",F8EM,53.5,2,2.8,16.0,30.0,9,0,0,8.0,,28643.0,1.0,1.0
14458,"6X8I",F8EM,38.8,1,2.75,19.0,15.2,19,0,0,8.7,,37781.0,0.0,0.0
14459,"6X8I",F8EM,76.8,1,2.8,3.0,,3,1,0,,,44870.0,0.0,1.0
14460,"6X8I",F8EM,35.5,1,2.6,9.0,18.5,8,0,0,6.9,1.0,14212.0,1.0,1.0
14461,"6X8I",F8EM,58.0,1,,23.0,31.0,7,0,0,13.0,0.0,51520.0,0.0,1.0
14462,"4T1U",IZIQ,79.2,3,,23.0,52.0,7,0,0,12.4,,53148.0,0.0,0.0
14463,FJEG,F8EM,45.0,2,2.4,5.0,29.0,5,0,0,6.0,,26074.0,2.0,2.0
14464,"24KS",IZIQ,31.85,1,2.5,5.0,16.0,2,0,0,6.0,1.0,26574.0,0.0,0.0
14465,N237,F8EM,42.0,2,,5.0,26.0,2,0,0,6.0,1.0,,,
14466,Y04Q,F8EM,57.0,3,,9.0,38.6,6,0,0,6.0,,,,
14467,"6X8I",F8EM,45.0,2,,9.0,27.9,4,0,0,8.2,2.0,36771.0,0.0,0.0
14468,"6X8I",F8EM,46.4,1,2.7,7.0,22.1,7,0,0,12.3,,16008.0,0.0,0.0
14469,"6X8I",F8EM,30.7,1,2.57,9.0,17.8,8,0,0,6.3,,36627.0,0.0,1.0
14470,"6X8I",F8EM,50.1,2,2.56,9.0,30.2,5,0,0,9.2,2.0,13543.0,0.0,2.0
14471,"6X8I",F8EM,35.4,1,,16.0,15.6,8,0,0,10.7,2.0,30166.0,0.0,0.0
14472,"6X8I",F8EM,91.0,2,3.26,5.0,46.0,2,0,0,19.0,,24750.0,0.0,0.0
14473,VLGF,F8EM,66.0,3,2.6,5.0,41.0,1,0,0,9.5,,15605.0,3.0,3.0
14474,"6X8I",F8EM,49.3,1,,8.0,19.5,3,0,0,13.6,0.0,42989.0,0.0,0.0
14475,"6X8I",F8EM,70.81,2,2.87,16.0,,7,0,0,,2.0,20956.0,0.0,0.0
14476,"6X8I",F8EM,45.7,2,2.5,9.0,28.2,5,0,0,8.2,1.0,36574.0,1.0,0.0
14477,"6X8I",F8EM,35.0,1,2.7,9.0,17.4,3,0,0,9.5,,42499.0,0.0,0.0
14478,"6X8I",F8EM,74.2,3,3.0,5.0,47.0,4,0,0,9.0,,28104.0,1.0,1.0
14479,"6X8I",F8EM,40.0,1,2.7,12.0,20.0,2,0,0,10.7,,50801.0,0.0,0.0
14480,"6X8I",F8EM,85.0,2,2.7,5.0,,3,0,0,,,23409.0,3.0,3.0
14481,"6X8I",F8EM,81.0,3,3.3,4.0,,2,0,0,,,23956.0,1.0,0.0
14482,FMVZ,IZIQ,69.0,2,2.8,9.0,41.0,5,0,0,8.2,2.0,19134.0,0.0,0.0
14483,"6X8I",F8EM,53.72,2,2.8,24.0,29.21,2,0,0,10.52,0.0,9354.0,1.0,1.0
14484,"24KS",IZIQ,54.3,2,,2.0,30.2,2,0,0,7.1,,24629.0,0.0,0.0
14485,"6X8I",F8EM,183.0,5,2.83,14.0,112.0,4,0,0,14.0,5.0,10997.0,0.0,1.0
14486,"6X8I",F8EM,29.0,1,,9.0,15.0,3,0,0,7.0,,27767.0,1.0,1.0
14487,"85Q9",IZIQ,48.0,2,2.5,5.0,30.0,3,0,0,7.0,2.0,,,
14488,"0SI2",F8EM,33.0,1,,5.0,19.0,4,0,0,6.0,0.0,,,
14489,"6X8I",F8EM,61.0,1,3.6,5.0,20.0,3,0,0,15.0,,24147.0,0.0,3.0
14490,"6X8I",F8EM,34.0,1,2.55,9.0,18.0,7,0,0,,,14371.0,0.0,1.0
14491,"6X8I",F8EM,45.0,2,2.46,10.0,28.0,8,0,0,7.0,2.0,10254.0,0.0,0.0
